0.000000000000000000e+00,-6.185093942963483526e-02,1.505285033173358045e+00,1.352112716662607017e+00,1.000000000000000000e+00
1.000000000000000000e+00,-5.709757909000357651e-02,1.252768295912381591e+00,1.348832205106258231e+00,1.000000000000000000e+00
2.000000000000000000e+00,-5.960987043404759184e-02,1.007359838842768252e+00,1.352627818000454507e+00,1.000000000000000000e+00
3.000000000000000000e+00,-6.209169737454094812e-02,7.592495616619321375e-01,1.353315026027807289e+00,1.000000000000000000e+00
4.000000000000000000e+00,-6.617310673939787169e-02,5.130555163730462498e-01,1.354676094143637100e+00,1.000000000000000000e+00
5.000000000000000000e+00,-6.916829191820632328e-02,2.696254525565174309e-01,1.348756939209748484e+00,1.000000000000000000e+00
6.000000000000000000e+00,-7.525927391081116413e-02,2.061143837590294001e-02,1.349135674265293794e+00,1.000000000000000000e+00
7.000000000000000000e+00,3.369522350338818306e-01,1.504925586836976414e+00,1.371828988857008769e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.424443810944590716e-01,1.252711663526192565e+00,1.370000539237706372e+00,1.000000000000000000e+00
9.000000000000000000e+00,3.404115483462189506e-01,1.005696840072785703e+00,1.367931763277411283e+00,1.000000000000000000e+00
1.000000000000000000e+01,3.365047190075059480e-01,7.587844026562156063e-01,1.375147113428524248e+00,1.000000000000000000e+00
1.100000000000000000e+01,3.338896418098761254e-01,5.117747444252624955e-01,1.371528423683878728e+00,1.000000000000000000e+00
1.200000000000000000e+01,3.302006159445293187e-01,2.668760627438218069e-01,1.371163325650091691e+00,1.000000000000000000e+00
1.300000000000000000e+01,3.261045167824864199e-01,1.624022076605171130e-02,1.363065711268316882e+00,1.000000000000000000e+00
1.400000000000000000e+01,7.366132486177490168e-01,1.499120745019770551e+00,1.378205684469527847e+00,1.000000000000000000e+00
1.500000000000000000e+01,7.437083463201920042e-01,1.245077217163295336e+00,1.379974864828582115e+00,1.000000000000000000e+00
1.600000000000000000e+01,7.411564401688760517e-01,1.003452420352804131e+00,1.382624435360490178e+00,1.000000000000000000e+00
1.700000000000000000e+01,7.369707771846045752e-01,7.593348999118174625e-01,1.390508794375470369e+00,1.000000000000000000e+00
1.800000000000000000e+01,7.350016927482613260e-01,5.116909398180066182e-01,1.392470018791877040e+00,1.000000000000000000e+00
1.900000000000000000e+01,7.296435400023344453e-01,2.702248183566524631e-01,1.381870841956896800e+00,1.000000000000000000e+00
2.000000000000000000e+01,7.237378371562412926e-01,2.001918763190072004e-02,1.379034730775501538e+00,1.000000000000000000e+00
2.100000000000000000e+01,1.138280177600344611e+00,1.487745467064407467e+00,1.366936953294952461e+00,1.000000000000000000e+00
2.200000000000000000e+01,1.144824346783384073e+00,1.238260194268853809e+00,1.365895450777907527e+00,1.000000000000000000e+00
2.300000000000000000e+01,1.140345121505766723e+00,9.940411228675374300e-01,1.368491088853261317e+00,1.000000000000000000e+00
2.400000000000000000e+01,1.136960997345737079e+00,7.497179497841849338e-01,1.377425341141473414e+00,1.000000000000000000e+00
2.500000000000000000e+01,1.133697305146903256e+00,5.052047190123951648e-01,1.371788080093679474e+00,1.000000000000000000e+00
2.600000000000000000e+01,1.129292266660830935e+00,2.602232698449760684e-01,1.370643876799436889e+00,1.000000000000000000e+00
2.700000000000000000e+01,1.120001172650000099e+00,1.370523073352446740e-02,1.366581740705427483e+00,1.000000000000000000e+00
2.800000000000000000e+01,1.534720970956734432e+00,1.497474485329940652e+00,1.367411098629371491e+00,1.000000000000000000e+00
2.900000000000000000e+01,1.544131596177298782e+00,1.244595440833497157e+00,1.368070456361496934e+00,1.000000000000000000e+00
3.000000000000000000e+01,1.541517429266303862e+00,9.993179471869145791e-01,1.367405808388068911e+00,1.000000000000000000e+00
3.100000000000000000e+01,1.537829972427279923e+00,7.542666902089505410e-01,1.374124240231528349e+00,1.000000000000000000e+00
3.200000000000000000e+01,1.533522260168874940e+00,5.069993723593910762e-01,1.377340766341555334e+00,1.000000000000000000e+00
3.300000000000000000e+01,1.530168274164870112e+00,2.633594314237505118e-01,1.371259852567342286e+00,1.000000000000000000e+00
3.400000000000000000e+01,1.522210074482510667e+00,1.333567932204970073e-02,1.365068434226277772e+00,1.000000000000000000e+00
3.500000000000000000e+01,1.930738179794645459e+00,1.496807751221556293e+00,1.365960653403036185e+00,1.000000000000000000e+00
3.600000000000000000e+01,1.937691027579607983e+00,1.246604473871836705e+00,1.364248829910489125e+00,1.000000000000000000e+00
3.700000000000000000e+01,1.936431214090304165e+00,1.001436510994899276e+00,1.362355389429731112e+00,1.000000000000000000e+00
3.800000000000000000e+01,1.932525598616425810e+00,7.560102799361407833e-01,1.368652235044454546e+00,1.000000000000000000e+00
3.900000000000000000e+01,1.929145327758484907e+00,5.103900864676934601e-01,1.367534148239025082e+00,1.000000000000000000e+00
4.000000000000000000e+01,1.926232284298889263e+00,2.681632128762209688e-01,1.362162408837855443e+00,1.000000000000000000e+00
4.100000000000000000e+01,1.921937520736804572e+00,1.568010584761362486e-02,1.364229075324568941e+00,1.000000000000000000e+00
4.200000000000000000e+01,2.331067111744875131e+00,1.493996307449921401e+00,1.359057544179829158e+00,1.000000000000000000e+00
4.300000000000000000e+01,2.335553556110996798e+00,1.244459111978346355e+00,1.363424333374125830e+00,1.000000000000000000e+00
4.400000000000000000e+01,2.333952376061977141e+00,9.998945418822891007e-01,1.362983542127716996e+00,1.000000000000000000e+00
4.500000000000000000e+01,2.330507839166738204e+00,7.548859335242665836e-01,1.364809221436054765e+00,1.000000000000000000e+00
4.600000000000000000e+01,2.325938619035305077e+00,5.089378685477899955e-01,1.370108642273333066e+00,1.000000000000000000e+00
4.700000000000000000e+01,2.322220262321081030e+00,2.641351494955789247e-01,1.366929702468050012e+00,1.000000000000000000e+00
4.800000000000000000e+01,2.317123079940294872e+00,1.876762676923013351e-02,1.360446389607974149e+00,1.000000000000000000e+00
4.900000000000000000e+01,2.729787360522596185e+00,1.501499798744096337e+00,1.389524104678890204e+00,1.000000000000000000e+00
5.000000000000000000e+01,2.734541835378353714e+00,1.250067260225939059e+00,1.386212127533836602e+00,1.000000000000000000e+00
5.100000000000000000e+01,2.731003210969045192e+00,1.003359345388042723e+00,1.391592510931877635e+00,1.000000000000000000e+00
5.200000000000000000e+01,2.727350613322693462e+00,7.572931125997379720e-01,1.392237361549071961e+00,1.000000000000000000e+00
5.300000000000000000e+01,2.725406157082022496e+00,5.108522787067333315e-01,1.391788944717111010e+00,1.000000000000000000e+00
5.400000000000000000e+01,2.721025306344498240e+00,2.657718787325280552e-01,1.388828454437799342e+00,1.000000000000000000e+00
5.500000000000000000e+01,2.718203102847130737e+00,1.869735781852752132e-02,1.382123628660976822e+00,1.000000000000000000e+00
5.600000000000000000e+01,3.128817384763618925e+00,1.504623200758810286e+00,1.412374594606877531e+00,1.000000000000000000e+00
5.700000000000000000e+01,3.129607346696843262e+00,1.252851819242659204e+00,1.406310451471914691e+00,1.000000000000000000e+00
5.800000000000000000e+01,3.125303554082401902e+00,1.007515536758977648e+00,1.405565847658885037e+00,1.000000000000000000e+00
5.900000000000000000e+01,3.123174194741245913e+00,7.600546632394450386e-01,1.409161051430445344e+00,1.000000000000000000e+00
6.000000000000000000e+01,3.121233928707469296e+00,5.134119659416689352e-01,1.410234067299028560e+00,1.000000000000000000e+00
6.100000000000000000e+01,3.117930728452928069e+00,2.733928264859573631e-01,1.405342415499957864e+00,1.000000000000000000e+00
6.200000000000000000e+01,3.117285423249518850e+00,1.985431792017028005e-02,1.406410846482184951e+00,1.000000000000000000e+00
